id_venda,data_venda,ano,trimestre,mes,mes_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,valor_desconto,receita_total,faixa_receita_item,previsao_entrega,data_entrega,desvio_entrega_dias,atrasado
ORD05221,2025-06-14,2025,Q2,6,Junho,Cliente_379,Maitê da Conceição,Manaus,AM,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0573,206.16,3391.86,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05222,2025-06-14,2025,Q2,6,Junho,Cliente_379,Maitê da Conceição,Manaus,AM,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,4,549.9,0.2554,561.76,1637.84,Médio Valor,2025-06-21,2025-06-21,0,False
ORD05223,2025-06-14,2025,Q2,6,Junho,Cliente_380,Ana Clara das Neves,Bayeux,PB,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,2,34.9,0.0414,2.88,66.92,Baixo Valor,2025-06-18,2025-06-17,-1,False
ORD05224,2025-06-14,2025,Q2,6,Junho,Cliente_381,Fernanda Rocha,Ribeirão Preto,SP,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.0216,171.0,7745.4,Alto Valor,2025-06-20,2025-06-20,0,False
ORD05225,2025-06-14,2025,Q2,6,Junho,Cliente_383,Antônio Melo,Currais Novos,RN,Nordeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2,899.0,0.0162,29.12,1768.88,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05226,2025-06-14,2025,Q2,6,Junho,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,4,4604.0,0.1379,2539.56,15876.44,Alto Valor,2025-06-20,2025-06-19,-1,False
ORD05227,2025-06-14,2025,Q2,6,Junho,Cliente_397,Isabella Gonçalves,Vitória,ES,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.0567,6.12,101.68,Baixo Valor,2025-06-18,2025-06-17,-1,False
ORD05228,2025-06-14,2025,Q2,6,Junho,Cliente_438,Sabrina Teixeira,Cachoeiro de Itapemirim,ES,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0443,15.5,334.3,Baixo Valor,2025-06-19,2025-06-22,3,True
ORD05229,2025-06-14,2025,Q2,6,Junho,Cliente_439,Stella Cunha,Nova Iguaçu,RJ,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0619,95.32,1444.48,Médio Valor,2025-06-16,2025-06-21,5,True
ORD05231,2025-06-14,2025,Q2,6,Junho,Cliente_446,Fernanda Silveira Gomes,Blumenau,SC,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.1292,26.76,180.44,Baixo Valor,2025-06-17,2025-06-16,-1,False
ORD05232,2025-06-14,2025,Q2,6,Junho,Cliente_459,Nina Costela,Duque de Caxias,RJ,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.0984,54.11,495.79,Baixo Valor,2025-06-18,2025-06-18,0,False
ORD05233,2025-06-14,2025,Q2,6,Junho,Cliente_475,Lorena Teixeira,Chapecó,SC,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3,124.91,0.0634,23.76,350.97,Baixo Valor,2025-06-19,2025-06-18,-1,False
ORD05234,2025-06-14,2025,Q2,6,Junho,Cliente_507,Cecília Pinto,Crato,CE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.2566,282.2,817.6,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05235,2025-06-14,2025,Q2,6,Junho,Cliente_528,Thiago Mata Mendes,Niterói,RJ,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.0893,13.89,141.51,Baixo Valor,2025-06-16,2025-06-16,0,False
ORD05236,2025-06-14,2025,Q2,6,Junho,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.0142,13.48,935.52,Médio Valor,2025-06-19,2025-06-18,-1,False
ORD05237,2025-06-15,2025,Q2,6,Junho,Cliente_011,Julia Ribeiro,Santa Maria,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4,17.9,0.1311,9.4,62.2,Baixo Valor,2025-06-18,2025-06-16,-2,False
ORD05238,2025-06-15,2025,Q2,6,Junho,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0371,133.48,3464.54,Médio Valor,2025-06-21,2025-06-24,3,True
ORD05239,2025-06-15,2025,Q2,6,Junho,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,1,2742.13,0.1498,410.77,2331.36,Médio Valor,2025-06-20,2025-06-19,-1,False
ORD05240,2025-06-15,2025,Q2,6,Junho,Cliente_053,Pedro Moreira,Campinas,SP,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.0471,36.26,733.64,Médio Valor,2025-06-18,2025-06-19,1,True
ORD05241,2025-06-15,2025,Q2,6,Junho,Cliente_056,Joana Rodrigues,Sobral,CE,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1,1799.01,0.0341,61.35,1737.66,Médio Valor,2025-06-21,2025-06-22,1,True
ORD05242,2025-06-15,2025,Q2,6,Junho,Cliente_061,Dr. Emanuel Fogaça,Porto Nacional,TO,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,2,449.0,0.0142,12.76,885.24,Médio Valor,2025-06-22,2025-06-22,0,False
ORD05243,2025-06-15,2025,Q2,6,Junho,Cliente_065,Letícia Porto,Santana,AP,Norte,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.1432,465.84,2787.3,Médio Valor,2025-06-21,2025-06-20,-1,False
ORD05244,2025-06-15,2025,Q2,6,Junho,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3,1079.0,0.0206,66.69,3170.31,Médio Valor,2025-06-19,2025-06-21,2,True
ORD05245,2025-06-15,2025,Q2,6,Junho,Cliente_081,Sr. Heitor da Paz,Brasiléia,AC,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0337,45.39,1301.61,Médio Valor,2025-06-21,2025-06-24,3,True
ORD05246,2025-06-15,2025,Q2,6,Junho,Cliente_082,Felipe Gomes,Caicó,RN,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.1068,22.12,185.08,Baixo Valor,2025-06-22,2025-06-21,-1,False
ORD05247,2025-06-15,2025,Q2,6,Junho,Cliente_082,Felipe Gomes,Caicó,RN,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.092,299.28,2953.86,Médio Valor,2025-06-21,2025-06-19,-2,False
ORD05248,2025-06-15,2025,Q2,6,Junho,Cliente_084,Natália Souza,Porto Alegre,RS,Sul,P0021,SSD Crucial 1TB NVMe M.2,Informática,4,449.0,0.0341,61.24,1734.76,Médio Valor,2025-06-20,2025-06-24,4,True
ORD05249,2025-06-15,2025,Q2,6,Junho,Cliente_090,Caio Novaes,Blumenau,SC,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.178,542.9,2507.09,Médio Valor,2025-06-19,2025-06-21,2,True
ORD05251,2025-06-15,2025,Q2,6,Junho,Cliente_172,Luiz Gustavo Rocha,Porto Alegre,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,3,174.9,0.1186,62.22,462.48,Baixo Valor,2025-06-19,2025-06-18,-1,False
ORD05252,2025-06-15,2025,Q2,6,Junho,Cliente_182,Pedro Henrique Pinto,Parnaíba,PI,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.0726,236.18,3016.96,Médio Valor,2025-06-22,2025-06-24,2,True
ORD05253,2025-06-15,2025,Q2,6,Junho,Cliente_185,Nina Jesus,Gurupi,TO,Norte,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.0965,156.96,1469.61,Médio Valor,2025-06-21,2025-06-21,0,False
ORD05254,2025-06-15,2025,Q2,6,Junho,Cliente_205,Kevin Souza,Santa Rita,PB,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3,51.8,0.1132,17.58,137.82,Baixo Valor,2025-06-21,2025-06-19,-2,False
ORD05255,2025-06-15,2025,Q2,6,Junho,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0017,ACER Notebook Gamer Nitro,Informática,2,4604.0,0.1081,995.38,8212.62,Alto Valor,2025-06-20,2025-06-20,0,False
ORD05256,2025-06-15,2025,Q2,6,Junho,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.0999,162.49,1464.08,Médio Valor,2025-06-22,2025-06-20,-2,False
ORD05257,2025-06-15,2025,Q2,6,Junho,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2,1079.0,0.0197,42.52,2115.48,Médio Valor,2025-06-19,2025-06-20,1,True
ORD05258,2025-06-15,2025,Q2,6,Junho,Cliente_223,Felipe da Cunha,Tarauacá,AC,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0085,7.64,891.36,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05259,2025-06-15,2025,Q2,6,Junho,Cliente_238,Eloah Ribeiro,Florianópolis,SC,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.0683,7.08,96.52,Baixo Valor,2025-06-18,2025-06-16,-2,False
ORD05260,2025-06-15,2025,Q2,6,Junho,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.216,702.68,2550.46,Médio Valor,2025-06-19,2025-06-18,-1,False
ORD05261,2025-06-15,2025,Q2,6,Junho,Cliente_255,Anthony Pires,Caxias do Sul,RS,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0151,13.57,885.43,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05262,2025-06-15,2025,Q2,6,Junho,Cliente_257,Dr. Matheus Castro,Camaçari,BA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.1094,177.95,1448.62,Médio Valor,2025-06-21,2025-06-18,-3,False
ORD05263,2025-06-15,2025,Q2,6,Junho,Cliente_261,Maria Sophia Caldeira,Pico,PI,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.0332,106.77,3109.23,Médio Valor,2025-06-21,2025-06-21,0,False
ORD05264,2025-06-15,2025,Q2,6,Junho,Cliente_289,Noah Oliveira,Santana,AP,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1,124.91,0.0339,4.23,120.68,Baixo Valor,2025-06-21,2025-06-18,-3,False
ORD05265,2025-06-15,2025,Q2,6,Junho,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3,769.9,0.0281,64.89,2244.81,Médio Valor,2025-06-17,2025-06-16,-1,False
ORD05266,2025-06-15,2025,Q2,6,Junho,Cliente_357,Amanda Araújo,Araguaína,TO,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,2,449.0,0.0239,21.46,876.54,Médio Valor,2025-06-22,2025-06-22,0,False
ORD05267,2025-06-15,2025,Q2,6,Junho,Cliente_387,Manuela Rezende,Chapecó,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.244,268.36,831.44,Médio Valor,2025-06-19,2025-06-23,4,True
ORD05268,2025-06-15,2025,Q2,6,Junho,Cliente_389,Kevin Oliveira,Londrina,PR,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2,124.91,0.0279,6.96,242.86,Baixo Valor,2025-06-20,2025-06-22,2,True
ORD05269,2025-06-15,2025,Q2,6,Junho,Cliente_398,Sr. Luiz Miguel Mendes,Rio de Janeiro,RJ,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0891,31.16,318.64,Baixo Valor,2025-06-20,2025-06-20,0,False
ORD05270,2025-06-15,2025,Q2,6,Junho,Cliente_405,Amanda Fogaça,Linhares,ES,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0429,84.9,1894.2,Médio Valor,2025-06-17,2025-06-21,4,True
ORD05271,2025-06-15,2025,Q2,6,Junho,Cliente_424,João Pereira,Caxias do Sul,RS,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,4,549.9,0.1835,403.64,1795.96,Médio Valor,2025-06-19,2025-06-19,0,False
ORD05272,2025-06-15,2025,Q2,6,Junho,Cliente_449,Yuri Rocha,Pelotas,RS,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.0304,97.77,3118.23,Médio Valor,2025-06-21,2025-06-19,-2,False
ORD05273,2025-06-15,2025,Q2,6,Junho,Cliente_450,Nathan Rosa,Maringá,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.0256,92.04,3503.96,Médio Valor,2025-06-17,2025-06-17,0,False
ORD05274,2025-06-15,2025,Q2,6,Junho,Cliente_456,Samuel Rocha,Londrina,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.0389,29.95,739.95,Médio Valor,2025-06-21,2025-06-26,5,True
ORD05275,2025-06-15,2025,Q2,6,Junho,Cliente_457,Francisco Cardoso,Itajaí,SC,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0477,10.28,205.32,Baixo Valor,2025-06-19,2025-06-18,-1,False
ORD05276,2025-06-15,2025,Q2,6,Junho,Cliente_466,Enzo Rodrigues,Santo André,SP,Sudeste,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,2,2299.9,0.053,243.78,4356.02,Médio Valor,2025-06-18,2025-06-17,-1,False
ORD05277,2025-06-15,2025,Q2,6,Junho,Cliente_483,Melissa Gomes,Blumenau,SC,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3,129.86,0.0396,15.42,374.16,Baixo Valor,2025-06-20,2025-06-19,-1,False
ORD05278,2025-06-15,2025,Q2,6,Junho,Cliente_528,Thiago Mata Mendes,Niterói,RJ,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.1616,266.58,1383.12,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05279,2025-06-16,2025,Q2,6,Junho,Cliente_015,Sr. João Gabriel Silveira,Olinda,PE,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1,1072.0,0.0326,34.95,1037.05,Médio Valor,2025-06-21,2025-06-20,-1,False
ORD05280,2025-06-16,2025,Q2,6,Junho,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0507,17.74,332.06,Baixo Valor,2025-06-20,2025-06-20,0,False
ORD05281,2025-06-16,2025,Q2,6,Junho,Cliente_025,Matheus Novaes,Joinville,SC,Sul,P0025,Webcam Logitech Full HD,Informática,3,329.9,0.0859,85.02,904.68,Médio Valor,2025-06-20,2025-06-22,2,True
ORD05282,2025-06-16,2025,Q2,6,Junho,Cliente_050,Enzo Monteiro,Curitiba,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2,129.86,0.054,14.02,245.7,Baixo Valor,2025-06-19,2025-06-17,-2,False
ORD05283,2025-06-16,2025,Q2,6,Junho,Cliente_058,Sr. Nathan Peixoto,Itacoatiara,AM,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0601,66.1,1033.7,Médio Valor,2025-06-22,2025-06-20,-2,False
ORD05284,2025-06-16,2025,Q2,6,Junho,Cliente_065,Letícia Porto,Santana,AP,Norte,P0024,Memória Kingston Fury 16GB DDR5,Informática,4,389.9,0.1318,205.56,1354.04,Médio Valor,2025-06-23,2025-06-23,0,False
ORD05286,2025-06-16,2025,Q2,6,Junho,Cliente_089,André Souza,Ponta Grossa,PR,Sul,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.1022,71.48,628.12,Médio Valor,2025-06-20,2025-06-25,5,True
ORD05287,2025-06-16,2025,Q2,6,Junho,Cliente_117,Dra. Maysa Fogaça,Propriá,SE,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0331,65.51,1913.59,Médio Valor,2025-06-23,2025-06-22,-1,False
ORD05289,2025-06-16,2025,Q2,6,Junho,Cliente_131,Yuri Silveira,Santa Maria,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,3,174.9,0.062,32.52,492.18,Baixo Valor,2025-06-21,2025-06-23,2,True
ORD05290,2025-06-16,2025,Q2,6,Junho,Cliente_135,Eduardo Pires,Contagem,MG,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,2,1979.1,0.0216,85.5,3872.7,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05291,2025-06-16,2025,Q2,6,Junho,Cliente_143,Cecília Barros,Londrina,PR,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,3,49.9,0.0355,5.31,144.39,Baixo Valor,2025-06-19,2025-06-17,-2,False
ORD05292,2025-06-16,2025,Q2,6,Junho,Cliente_151,Lorenzo Moura,Vitória da Conquista,BA,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.2373,391.47,1258.23,Médio Valor,2025-06-23,2025-06-22,-1,False
ORD05293,2025-06-16,2025,Q2,6,Junho,Cliente_156,Lívia da Rocha,Cacoal,RO,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.0455,78.08,1637.88,Médio Valor,2025-06-23,2025-06-23,0,False
ORD05294,2025-06-16,2025,Q2,6,Junho,Cliente_161,Murilo Monteiro,Currais Novos,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0633,44.28,655.32,Médio Valor,2025-06-22,2025-06-20,-2,False
ORD05295,2025-06-16,2025,Q2,6,Junho,Cliente_170,Nicolas Vieira,Patos,PB,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0457,90.44,1888.66,Médio Valor,2025-06-22,2025-06-22,0,False
ORD05297,2025-06-16,2025,Q2,6,Junho,Cliente_172,Luiz Gustavo Rocha,Porto Alegre,RS,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.0618,222.36,3375.66,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05298,2025-06-16,2025,Q2,6,Junho,Cliente_173,Vitor Pinto,Cascavel,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,3,1626.57,0.2424,1182.84,3696.87,Médio Valor,2025-06-22,2025-06-20,-2,False
ORD05299,2025-06-16,2025,Q2,6,Junho,Cliente_177,Dra. Heloísa da Paz,São Paulo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1,549.9,0.1335,73.41,476.49,Baixo Valor,2025-06-20,2025-06-20,0,False
ORD05301,2025-06-16,2025,Q2,6,Junho,Cliente_201,Dr. Bruno Cardoso,Aracaju,SE,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3,17.9,0.1107,5.94,47.76,Baixo Valor,2025-06-23,2025-06-22,-1,False
ORD05302,2025-06-16,2025,Q2,6,Junho,Cliente_201,Dr. Bruno Cardoso,Aracaju,SE,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3,769.9,0.0424,97.92,2211.78,Médio Valor,2025-06-23,2025-06-23,0,False
ORD05303,2025-06-16,2025,Q2,6,Junho,Cliente_215,Olivia Souza,Camaçari,BA,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,1,53.9,0.0434,2.34,51.56,Baixo Valor,2025-06-23,2025-06-27,4,True
ORD05304,2025-06-16,2025,Q2,6,Junho,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.0629,373.47,5563.83,Alto Valor,2025-06-21,2025-06-18,-3,False
ORD05305,2025-06-16,2025,Q2,6,Junho,Cliente_248,Dr. João Guilherme da Rosa,Duque de Caxias,RJ,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0674,23.58,326.22,Baixo Valor,2025-06-19,2025-06-24,5,True
ORD05306,2025-06-16,2025,Q2,6,Junho,Cliente_255,Anthony Pires,Caxias do Sul,RS,Sul,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,2,2299.9,0.0432,198.72,4401.08,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05307,2025-06-16,2025,Q2,6,Junho,Cliente_260,Ana Vitória Monteiro,Ribeirão Preto,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4,549.9,0.0919,202.16,1997.44,Médio Valor,2025-06-21,2025-06-21,0,False
ORD05308,2025-06-16,2025,Q2,6,Junho,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,2,1979.1,0.0268,106.08,3852.12,Médio Valor,2025-06-22,2025-06-22,0,False
ORD05309,2025-06-16,2025,Q2,6,Junho,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.1322,4.74,31.06,Baixo Valor,2025-06-20,2025-06-21,1,True
ORD05310,2025-06-16,2025,Q2,6,Junho,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1,17.9,0.095,1.7,16.2,Baixo Valor,2025-06-19,2025-06-17,-2,False
ORD05311,2025-06-16,2025,Q2,6,Junho,Cliente_290,Luiz Henrique Moraes,Laranjal do Jari,AP,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.0393,126.39,3089.61,Médio Valor,2025-06-23,2025-06-23,0,False
ORD05312,2025-06-16,2025,Q2,6,Junho,Cliente_292,Melissa da Conceição,Maringá,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.1989,20.6,83.0,Baixo Valor,2025-06-20,2025-06-19,-1,False
ORD05313,2025-06-16,2025,Q2,6,Junho,Cliente_292,Melissa da Conceição,Maringá,PR,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4,34.9,0.1042,14.56,125.04,Baixo Valor,2025-06-20,2025-06-18,-2,False
ORD05314,2025-06-16,2025,Q2,6,Junho,Cliente_296,Dra. Sophie da Luz,Caruaru,PE,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0356,7.68,207.92,Baixo Valor,2025-06-22,2025-06-22,0,False
ORD05315,2025-06-16,2025,Q2,6,Junho,Cliente_305,Ana Julia Pires,Uberlândia,MG,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0218,19.6,879.4,Médio Valor,2025-06-22,2025-06-21,-1,False
ORD05316,2025-06-16,2025,Q2,6,Junho,Cliente_317,Catarina Ramos,Ferreira Gomes,AP,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0145,19.53,1327.47,Médio Valor,2025-06-24,2025-06-23,-1,False
ORD05317,2025-06-16,2025,Q2,6,Junho,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.06,46.19,723.71,Médio Valor,2025-06-22,2025-06-19,-3,False
ORD05318,2025-06-16,2025,Q2,6,Junho,Cliente_378,Natália Novaes,Caxias,MA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1,1626.57,0.1026,166.89,1459.68,Médio Valor,2025-06-23,2025-06-23,0,False
ORD05319,2025-06-16,2025,Q2,6,Junho,Cliente_426,Evelyn Rezende,Joinville,SC,Sul,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,2,2299.9,0.0505,232.28,4367.52,Médio Valor,2025-06-18,2025-06-17,-1,False
ORD05320,2025-06-16,2025,Q2,6,Junho,Cliente_455,Lucas Dias Novaes,Florianópolis,SC,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3,769.9,0.0562,129.81,2179.89,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05322,2025-06-16,2025,Q2,6,Junho,Cliente_473,Thomas Nogueira Correia,Londrina,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.034,122.28,3473.72,Médio Valor,2025-06-19,2025-06-19,0,False
ORD05323,2025-06-16,2025,Q2,6,Junho,Cliente_537,Rodrigo Barbosa Fogaça,Rio de Janeiro,RJ,Sudeste,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,2,1399.9,0.0756,211.66,2588.14,Médio Valor,2025-06-18,2025-06-18,0,False
ORD05324,2025-06-16,2025,Q2,6,Junho,Cliente_539,Arthur Costela,Brasiléia,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.0574,49.24,808.74,Médio Valor,2025-06-20,2025-06-20,0,False
ORD05325,2025-06-17,2025,Q2,6,Junho,Cliente_034,Clarice Barbosa,Ji-Paraná,RO,Norte,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3,129.86,0.0402,15.66,373.92,Baixo Valor,2025-06-22,2025-06-24,2,True
ORD05326,2025-06-17,2025,Q2,6,Junho,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.1817,37.64,169.56,Baixo Valor,2025-06-25,2025-06-27,2,True
ORD05327,2025-06-17,2025,Q2,6,Junho,Cliente_059,Srta. Laura Caldeira,Gravataí,RS,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1,129.86,0.0562,7.3,122.56,Baixo Valor,2025-06-20,2025-06-21,1,True
ORD05328,2025-06-17,2025,Q2,6,Junho,Cliente_064,Anthony Aragão,Cachoeiro de Itapemirim,ES,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1,129.86,0.0682,8.86,121.0,Baixo Valor,2025-06-21,2025-06-20,-1,False
ORD05329,2025-06-17,2025,Q2,6,Junho,Cliente_100,Beatriz Costa,Bom Jesus,PI,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,4,51.8,0.0859,17.8,189.4,Baixo Valor,2025-06-22,2025-06-22,0,False
ORD05330,2025-06-17,2025,Q2,6,Junho,Cliente_143,Cecília Barros,Londrina,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.1486,163.44,936.36,Médio Valor,2025-06-23,2025-06-22,-1,False
ORD05331,2025-06-17,2025,Q2,6,Junho,Cliente_146,Levi Freitas,Ji-Paraná,RO,Norte,P0017,ACER Notebook Gamer Nitro,Informática,2,4604.0,0.0838,771.64,8436.36,Alto Valor,2025-06-21,2025-06-22,1,True
